,filename,spectral_centroid,spectral_bandwidth,spectral_rolloff,MFCC_0,MFCC_1,MFCC_2,MFCC_3,MFCC_4,MFCC_5,MFCC_6,MFCC_7,MFCC_8,MFCC_9,MFCC_10,MFCC_11,MFCC_12,MFCC_13,MFCC_14,MFCC_15,MFCC_16,MFCC_17,MFCC_18,MFCC_19
1069,cv-valid-train/sample-015602.mp3,1554.834880879167,1439.9321071063569,2722.844696044922,-271.60956,91.228745,-20.777096,10.438029,-14.082637,-2.6982362,-8.081248,-1.7993472,-9.917418,11.31592,1.2380112,-8.289286,0.81677943,2.6866987,-3.2686284,-5.183987,4.8936887,-8.312062,-6.842644,-5.427125
1070,cv-valid-train/sample-015735.mp3,2850.3100953921544,1755.3029202356631,4731.3720703125,-454.82855,58.706264,-23.396486,22.516298,-17.934868,7.7966275,-12.704317,-1.1286154,3.9812915,3.5700724,-2.200023,-10.410323,-5.595085,-11.686231,-3.2290316,-10.37701,-6.473733,-5.4232774,-5.8321657,-8.037854
1071,cv-valid-train/sample-016111.mp3,3209.9277363212677,2466.7214222551734,5693.463534559225,-415.91635,52.565815,-3.9831166,20.42768,5.5408006,-15.794534,-3.054341,-3.2614932,-7.0818,-3.9536436,0.80025023,2.5594728,-12.382168,-4.103224,-15.407002,-4.209756,-8.776657,0.747518,-11.846873,-3.5474439
1072,cv-valid-train/sample-016275.mp3,2752.3641753141487,2475.099815752173,5508.013916015625,-405.74728,66.92109,11.492434,10.777493,-9.943558,-13.242587,-18.28653,-4.1742215,-22.116037,-5.5883174,-11.841115,-1.5170016,-10.017726,-5.5601187,-4.601767,-6.383049,-4.5728283,-4.399284,-7.3643103,-1.7432152
1073,cv-valid-train/sample-016382.mp3,1836.7500439192504,1811.511851186011,3613.2236328125,-521.8269,105.22331,0.026735704,9.4128685,-6.529655,-3.5066156,-7.902831,-0.38199326,-11.095872,-5.8594365,-7.334369,0.82935303,-5.0421743,-7.338368,-0.93235743,-5.6886096,-0.8988599,-4.7276115,-1.5279276,-5.821159
1074,cv-valid-train/sample-016453.mp3,2940.9487844068613,2515.0006667103344,5604.568246694712,-520.4653,70.06837,11.697301,17.884378,-15.793757,-10.100697,-15.206316,-3.202753,-15.71236,-5.638045,-17.405798,-6.7376623,-15.200091,-3.53391,-6.7203817,-5.020934,-9.211452,-6.473902,-8.816351,-2.8971014
1075,cv-valid-train/sample-016502.mp3,2630.9394158582995,1917.5256211000865,4721.729287611166,-419.0,50.25771,-24.755165,19.147665,-15.01041,-7.2462764,-14.905745,-8.216492,-3.6009226,-3.0309613,0.04874007,-10.254161,-0.4707374,-6.34215,-0.079444714,-0.9239055,-8.109234,1.7889435,-5.2456717,-4.9026537
1076,cv-valid-train/sample-016640.mp3,1519.8775296228653,1293.1137089273645,2370.8953857421875,-438.7828,121.67783,0.86378264,-21.622126,-7.928059,-3.1771226,6.5854793,-12.069028,-21.373411,-4.213424,-15.418995,-10.223591,-16.613232,-10.673411,-14.038792,-16.996588,-15.776435,-8.859985,-8.855449,-4.8917184
1077,cv-valid-train/sample-016763.mp3,2367.4555680444096,2605.906320192748,5150.001983642578,-341.53217,87.34202,14.83346,31.477259,13.2042265,-5.0026383,-5.8825865,-0.093575574,-8.5808935,6.094323,-4.9767313,1.6207714,-2.0000243,4.7616773,-4.3156037,-0.17673492,-12.675262,5.619677,-18.096725,2.6962364
1078,cv-valid-train/sample-017305.mp3,2902.73922385581,1754.3068114405899,4757.120957485465,-464.3096,45.58306,-14.071093,29.168278,-18.288292,9.336976,-5.4415975,-0.3570222,0.18633628,-2.23888,-3.0923233,-9.443496,-9.156805,-11.128564,-2.9047778,-9.217911,-5.0668707,-2.2085037,-1.2014229,-8.320646
1079,cv-valid-train/sample-017361.mp3,3653.6418701681228,2753.1136000568845,6640.47725716817,-585.8205,53.19982,38.0578,7.927308,1.6396017,-3.2624285,-4.7475224,14.227881,-16.71713,3.7946048,-6.8043184,-0.74597913,-2.4035106,-4.762603,-2.6343844,2.136854,-4.9881268,6.6532297,-9.799523,0.22589336
1080,cv-valid-train/sample-017509.mp3,3395.3280701556623,2936.863465706928,6971.659041358351,-608.77484,33.48792,22.478838,11.298594,-0.33335984,0.11160143,-0.22408032,2.776166,-4.21317,4.657288,-6.2680135,3.77405,-4.227022,0.1424335,-1.7998532,-1.9732374,0.73875946,-0.49498647,-1.2394266,-1.5004184
1081,cv-valid-train/sample-017680.mp3,2347.151267414967,1733.1086272111563,4193.379737820688,-201.22372,75.0929,-29.184502,38.82099,-24.916807,3.327297,-37.011063,-9.582873,2.0523188,-3.7968192,-4.6231537,-16.28388,3.7969398,-14.384676,1.5404716,-0.0031674313,-15.727874,4.087403,-9.276015,-1.6157603
1082,cv-valid-train/sample-017774.mp3,3812.250157786878,2431.2080417592424,6301.876871386288,-416.81094,44.369854,2.9073575,12.196952,-0.84552246,-18.570448,-5.820261,-1.1488135,-6.29865,-5.96802,-4.086184,5.7073464,-13.70605,0.98182625,-14.279852,-0.42058325,-8.413491,-3.2258472,-15.849354,-2.8986466
1083,cv-valid-train/sample-017809.mp3,2158.595862334788,1792.4009276884815,4104.818278513137,-554.0873,74.09495,-12.2958555,9.225283,10.276727,-16.665386,-3.4500966,2.566126,-7.1989374,-0.4891961,-2.422896,-9.238078,-1.9380567,-1.8911487,-6.097094,-1.9640532,-2.2621522,-4.6536474,-3.8744514,-5.222807
1084,cv-valid-train/sample-018276.mp3,2384.718715357329,2335.4747059421647,4659.259463028169,-325.65573,98.71832,-10.121452,-11.796698,-11.043133,14.774123,-12.039647,-9.452737,-17.944952,3.0292003,-9.065987,3.6859968,-16.581448,6.3344607,-7.7063136,-2.2362392,-8.150099,0.25541964,-6.862257,3.3170724
1085,cv-valid-train/sample-018520.mp3,2366.953964399889,2341.7135262999323,4642.169292902542,-500.49753,99.83341,9.607701,10.184823,-4.8769083,-3.199018,-9.491958,-3.916936,-9.02873,3.9716637,-7.059984,-2.2263553,-8.464475,-1.4031007,-8.533933,0.8332599,-9.862642,-3.4390414,-7.262236,-0.13423575
1086,cv-valid-train/sample-018646.mp3,3342.1903156308426,2693.916648906241,6313.025665283203,-485.31894,48.12082,13.943659,13.732832,-9.205339,-8.764077,-13.114706,-12.267111,-10.996566,-5.653819,-13.041626,-5.18887,-18.596409,1.4726324,-14.917208,-3.9634414,-12.882917,-1.1985629,-12.444123,-0.7665133
1087,cv-valid-train/sample-018657.mp3,2701.982168352247,1984.905800411438,4678.513376336348,-556.0384,78.26254,-20.201208,-1.0800762,-13.311191,-4.2180367,-8.586723,7.681843,-26.140972,-3.6675274,-5.1266966,-12.033168,-5.343409,-2.1193368,-0.0017999348,-3.1383765,-5.2907596,0.3623658,-3.1847088,-6.0865145
1088,cv-valid-train/sample-018670.mp3,1340.7768980042533,1498.5347253631815,2650.448330965909,-494.71692,141.17357,0.590125,22.72177,11.769621,-3.6143057,-3.440437,-9.01224,1.7402507,12.560321,-13.957454,-10.398612,1.5932958,-8.516921,-1.9952285,0.19085,-13.6786585,-7.611919,-2.2488198,-6.0325694
1089,cv-valid-train/sample-018700.mp3,2104.3618896982102,1975.22969622045,4111.462823275862,-650.37933,104.91595,4.119242,7.489076,-3.5680056,1.5996028,-8.239773,-3.2184036,-12.231142,1.200308,-1.8396775,-2.1824126,-2.7355723,-8.113446,-7.654424,-9.106071,-1.837796,-3.907913,-1.3976922,-5.12237
1090,cv-valid-train/sample-018750.mp3,2660.716679657966,2535.4064954889636,5538.862340590533,-521.5358,77.232666,17.591732,11.051381,-11.826014,-7.2828794,-14.07162,-7.386892,-17.67607,-12.013573,-17.47699,-7.9646034,-10.547473,-5.871339,-10.630907,-8.54069,-10.446949,-7.064519,-9.250481,-7.9800987
1091,cv-valid-train/sample-018941.mp3,2145.3174013067946,1908.5231326904086,4155.3262246621625,-556.0426,102.72012,-2.5016568,34.507042,-1.7117869,17.93868,-17.898468,3.8081598,-5.2417116,3.638309,0.719009,-6.529538,-3.8073637,-5.390296,-5.074247,-6.4135613,-5.6499214,-9.323402,-3.5748947,-7.41174
1092,cv-valid-train/sample-018988.mp3,4097.3211901349305,2512.348292741758,6862.6318359375,-344.09583,22.92065,9.505139,15.450074,5.1875157,-12.275995,-12.060441,3.5479162,-8.409415,-2.2642343,-7.828334,4.861028,-11.681895,1.427104,-19.026506,0.2002852,-5.586888,-0.2905469,-13.733461,-2.1121707
1093,cv-valid-train/sample-019156.mp3,1432.1145831063973,1347.9378050070527,2607.9280113106342,-230.08064,120.681984,-8.668747,29.593826,-8.118901,-0.38446957,-6.5217643,-7.649756,-9.3854475,-3.5869148,-6.2391863,-9.161056,-7.0138044,-16.861202,-5.4416203,-3.5899756,-2.8604121,-3.0929396,-2.755656,0.51730144
1094,cv-valid-train/sample-019167.mp3,3555.106796651538,2974.925510809081,7097.93701171875,-744.874,61.150993,27.47165,6.823639,-3.3265154,4.297038,-6.2234845,16.236506,-10.209864,7.3962727,-8.647383,2.5172784,-11.479701,9.54055,-1.7158502,1.7145188,-7.0442867,1.901446,-2.3428073,-3.160068
1095,cv-valid-train/sample-019282.mp3,2265.056385932721,1778.9645186321843,4125.926420303647,-269.41232,58.14733,-15.555907,33.656937,-13.975263,6.7632875,-22.863005,-9.9347,-8.330209,-1.357557,5.1958985,-16.553188,2.0435336,-5.067379,-4.106037,-2.149161,-3.2311037,-0.7464241,-6.9957533,-2.5243242
1096,cv-valid-train/sample-019314.mp3,1970.4318227110261,1613.5779422402316,3631.4972302458127,-515.2778,87.214455,0.0065578716,9.217069,1.7359221,-3.377559,-1.2270218,-3.8440878,-11.230873,-6.2122283,-1.3099762,-8.711416,-5.410331,-1.9609799,-2.8567715,-4.716136,-3.1483488,-3.4250379,-8.406056,-7.2588434
1097,cv-valid-train/sample-019605.mp3,2697.5536525100697,2200.614572822852,4640.264533547794,-343.6239,96.87088,-15.456074,-33.281494,-16.529701,20.98145,-14.855386,-5.8641653,-14.166392,9.575937,-12.623807,-1.8120763,-10.482773,2.172545,-12.628195,-0.9033464,-11.761394,-1.5675569,-12.864178,3.433808
1098,cv-valid-train/sample-020013.mp3,2767.7658584265105,2303.5716335601496,5361.349457675971,-264.68198,80.66867,-20.554792,14.810987,-8.300736,-8.356846,-7.1195908,-12.514693,-1.0893376,6.7603,-14.00463,2.687909,-11.347042,-2.9573526,-6.7965837,-2.2594502,-14.953841,-6.268972,-7.201679,-3.5877187
1099,cv-valid-train/sample-020064.mp3,1651.8343516940638,1361.902000905753,2966.7406735004197,-399.184,88.564606,26.976673,12.165879,0.1750478,-9.374941,-22.64795,-11.568379,-4.8047504,-6.779872,-5.464047,-10.050138,-3.9971702,-3.1337657,-0.4457993,3.2114353,-1.7570071,-0.6864583,-2.3657382,-4.726704
1100,cv-valid-train/sample-020065.mp3,2943.013465065767,1719.9143774596591,4726.950599407328,-442.23718,52.983208,-25.13535,16.267076,-24.78307,8.949021,-6.3838873,-6.818944,-2.0110996,1.8489593,-3.4851892,-7.4890738,-4.0502987,-10.9334345,-3.1685321,-10.466583,-7.162031,-5.988674,-2.7732322,-5.376345
1101,cv-valid-train/sample-020369.mp3,3917.22474842388,2561.51932412647,6579.03955078125,-394.13266,36.488705,10.9455595,20.090971,6.456245,-15.019759,-6.9732127,1.4656997,-3.1853898,-4.919407,-10.532253,3.5865924,-11.189509,-0.0510524,-17.689476,-1.9547862,-4.6691093,2.5326896,-11.524777,-1.5003188
1102,cv-valid-train/sample-020700.mp3,2465.530459059428,2210.504438546198,4773.437627822317,-230.76141,79.20571,-28.191994,4.343343,-18.34366,-7.8022723,-11.880326,-8.106413,-15.653556,-9.146673,-4.2321415,-4.026859,-6.28919,7.7101016,-10.351023,0.9665877,-5.374061,-2.8460925,-3.7403634,4.5250487
1103,cv-valid-train/sample-020783.mp3,3161.3240310927067,2399.845578146796,5747.914811366581,-339.33362,41.825066,3.8976624,2.3140693,-13.43514,-11.417271,-25.286102,3.2647753,-12.879174,-5.9303193,-9.278591,-0.14581583,-6.5713067,-5.866746,-10.736963,-8.502893,-4.482806,-1.8263866,-9.185343,-1.927058
1104,cv-valid-train/sample-020794.mp3,2418.7864153630535,2230.248185909334,4638.037361066366,-220.53348,93.424385,-5.935445,16.269009,-0.43373743,-9.51238,-9.2833395,-10.357943,-9.479244,6.9863925,-11.520754,5.232598,-7.7511578,-4.803924,-7.793312,-1.6627896,-13.49104,-2.522779,-10.363499,-5.6653366
1105,cv-valid-train/sample-020832.mp3,2757.780504757567,2439.5082725361513,5345.4760099712175,-500.1471,73.115685,13.11419,20.890976,-20.333359,-10.5149975,-16.79341,-7.0592613,-15.230244,-10.412115,-16.120066,-8.290415,-17.56524,-1.5102108,-6.762583,-3.9065862,-11.741366,-5.065323,-8.119057,-4.7670064
1106,cv-valid-train/sample-021025.mp3,2219.361574818356,1763.607527136132,4066.44287109375,-400.2389,82.86725,-2.7649047,30.523478,-11.814452,6.700262,-20.508455,-15.570768,-6.145217,-10.929186,-7.5581474,-10.568969,-11.885889,-2.0551016,4.5560937,-9.930377,3.0533488,1.1876951,-4.713668,-5.569289
1107,cv-valid-train/sample-021315.mp3,2458.6806568430466,2192.2108293850083,4505.8699758429275,-321.10767,101.820656,-13.581484,-21.556906,-6.860301,19.08948,-16.872393,-11.169614,-13.61846,9.774044,-7.3193808,-3.1212687,-9.615312,1.9729619,-6.8782115,-2.146319,-10.017563,-2.2648144,-12.924558,0.21157676
1108,cv-valid-train/sample-021331.mp3,2120.0210356126227,1744.9806413275612,3937.3196072048613,-405.738,90.07863,-16.194372,20.33368,3.1805499,2.5271003,-16.637318,-20.129286,-13.388197,-3.650156,0.91795224,-12.552791,-13.298639,-2.6592622,-0.93735486,-9.97853,-4.6736727,0.3558974,-3.3693027,-7.7329373
1109,cv-valid-train/sample-021402.mp3,2508.1017528646066,2006.0921279213935,4675.557158009106,-494.7649,46.492985,2.4682422,14.188853,-3.768517,-9.967286,-5.676172,-3.2537746,-8.952313,-8.153163,-4.8653727,-4.9604154,0.5811637,-1.7110901,-2.7981482,-2.5105498,-1.2789,-1.6785308,-2.4131184,-0.06846493
1110,cv-valid-train/sample-021544.mp3,2470.986396037577,2287.254546438989,4593.015271284449,-328.35925,98.71407,-6.314011,-17.953709,-9.003253,17.660175,-16.495281,-11.7393,-13.033293,6.979181,-13.708294,-0.43011698,-13.103362,6.3578277,-10.981583,-0.59235495,-8.881399,-1.4420825,-11.509886,3.6701505
1111,cv-valid-train/sample-021551.mp3,2240.2108679034773,1630.094303105171,3965.8911920362902,-336.34167,75.30019,-35.538765,33.223454,-10.1446905,-12.454973,-20.867737,-13.681048,-3.887763,-8.793187,-5.805706,-11.953775,-2.4029148,-11.159163,-1.3547263,1.0585042,-10.4595375,0.03968089,-7.1449394,-8.257597
1112,cv-valid-train/sample-021570.mp3,1750.7728449403942,2026.0431435824357,3770.3218900240386,-366.30048,117.399734,10.08036,41.489227,11.692481,2.252362,-1.0844046,-3.8706944,2.820306,-0.877036,-6.3758445,1.2453135,-7.8285494,2.6564395,-4.468294,-2.5062745,-6.607401,-5.1426854,-4.0005145,-3.538025
1113,cv-valid-train/sample-021704.mp3,1552.8379686837623,1482.135690181771,3055.5933459051726,-292.78003,107.12967,-22.667244,25.158487,-17.000694,-17.523043,-23.009747,-10.347236,-0.37301394,-10.237922,-3.181494,-12.271744,-0.65146863,-0.35785943,-8.454809,-2.688983,-5.003258,-6.6822853,-5.5978594,-3.0944016
1114,cv-valid-train/sample-021720.mp3,2959.1731102753124,2249.643883199243,5463.628991168478,-594.0934,73.19025,-29.800783,-2.882444,4.241959,-14.526404,-4.625503,-1.7899151,-19.558842,-4.9548492,-7.307571,-1.3017331,-7.8664966,-3.01484,4.504692,-5.445585,-7.4968834,3.2204006,-5.40562,0.8948799
1115,cv-valid-train/sample-021751.mp3,2875.1584839504267,2308.0543817379753,5148.150227864583,-320.9721,86.8695,-3.616598,-21.731333,-14.337735,26.336243,-20.917904,-4.012981,-15.949193,0.23816709,-7.537481,-4.5203876,-12.685012,6.8835816,-11.880087,-2.3885608,-9.136941,-1.5030208,-12.372689,5.03163
1116,cv-valid-train/sample-021787.mp3,2976.356720931512,2388.6082836499127,5519.190229294617,-276.53046,70.691696,14.532479,-6.073008,3.1462066,-7.508185,-41.986813,10.585578,-22.545662,-7.573582,-11.910015,-6.223262,-12.218792,-4.354332,-10.979707,-3.7946463,-5.1775093,-3.9862928,-8.01897,-1.962185
1117,cv-valid-train/sample-021956.mp3,3680.2807582148193,2612.808948775371,6493.470941587936,-407.3383,37.77562,6.868234,15.107615,4.279318,-11.849541,-4.4480557,2.1364841,-4.1023974,-5.98876,-3.4407103,4.0267057,-8.519569,-0.6493067,-13.524136,-0.8188498,-3.069742,1.0709422,-10.924225,-6.9220796
1118,cv-valid-train/sample-021976.mp3,3061.922014605141,2771.544658121849,6376.692317082332,-444.54343,52.39501,4.608444,28.614283,19.15127,6.580161,4.3341956,4.815162,1.5264045,4.727043,-2.5102339,7.5420117,-1.7297449,2.8754976,-2.344608,-1.3805555,-5.6096554,3.9612255,-5.097132,1.2147901
1119,cv-valid-train/sample-022088.mp3,3174.126742749567,2573.343910133636,6178.552734375,-382.5808,43.820786,-1.8744862,15.355447,4.4847546,-2.68579,-8.065522,-5.863598,5.1739335,1.0427654,-8.927589,-3.4945557,-5.5534363,-2.6599813,-10.617188,-3.8255074,-4.1491094,-1.729866,-5.264592,-1.3494254
1120,cv-valid-train/sample-022158.mp3,2839.587707386935,2317.45568681684,5187.508138020833,-315.73386,82.939316,-3.9134724,-19.914675,-12.673426,25.069054,-17.479914,-0.5768259,-16.858263,1.1905167,-7.541743,-4.8294783,-7.829769,4.344266,-5.3026175,1.5068359,-0.52366203,2.63853,-2.8033597,7.215814
1121,cv-valid-train/sample-022289.mp3,2755.028022234859,2243.6428795316397,4782.560911016949,-295.15518,79.745155,-18.628925,-25.07701,-4.73898,16.585861,-19.798172,-3.6641262,-13.779473,7.636762,-12.862286,-5.6299214,-6.720306,1.4320652,-2.265224,0.19632547,-0.41247973,10.898833,-7.749993,6.31076
1122,cv-valid-train/sample-022727.mp3,1693.7954247845248,1481.4673660042422,3184.550662157012,-199.35591,103.44257,-10.648793,76.37859,-4.002598,-12.973842,-10.623815,-8.730088,-7.943209,-4.931452,-12.049537,-11.451613,-5.1931906,-13.820095,-6.7416277,-11.862382,-8.154526,-6.3636346,-1.6205962,-2.213154
1123,cv-valid-train/sample-022816.mp3,1440.079362798929,1580.4160362827672,2962.5862523129113,-495.74063,137.51262,-3.4948373,13.119555,12.466194,-2.3506734,-5.050063,-8.907384,1.5052644,13.414709,-9.951226,-7.6085906,2.309467,-8.76706,-6.788688,-2.447441,-11.6516695,-6.0927978,-2.0574908,-4.8562493
1124,cv-valid-train/sample-022870.mp3,2464.472116987442,2256.2428614708733,4581.063771802325,-327.49872,99.95979,-18.487167,-28.676476,-7.476846,17.545,-14.834085,-11.1351595,-16.31621,7.424248,-7.3246517,-8.724923,-10.444855,4.861468,-11.720248,-4.828773,-10.439859,-3.9711707,-7.597186,-2.2897556
1125,cv-valid-train/sample-022885.mp3,1454.2958523740485,1472.6183467392252,2953.9453125,-319.01456,123.26064,-15.361508,19.95341,-18.63174,-14.019007,-11.689417,-3.9504955,-1.6531026,-11.18492,-2.2562172,-10.046132,-4.938845,-0.544164,-7.0551367,-4.1904483,-3.7912905,-6.5788674,-5.455641,-5.3999863
1126,cv-valid-train/sample-023011.mp3,2363.096413642431,1781.319547722308,4358.026677911932,-511.11304,75.98075,-24.86539,30.032951,-23.24559,-2.4935694,-3.7410486,-3.1843553,7.1866093,2.1062484,-1.1596729,-8.622536,-12.182116,-10.018739,-3.6498098,-9.416073,-3.1555302,-2.643976,-3.7986653,-7.9911103
1127,cv-valid-train/sample-023089.mp3,2679.0472604059446,2368.5511586321345,5269.753011067708,-565.3913,71.27124,12.016729,31.476017,-10.587996,4.7924123,-2.4340835,0.5174403,-1.3729445,-1.2004464,-0.87315446,-1.212112,-8.576985,1.4858788,-2.9003983,-2.0849454,-5.4413548,1.2704283,-7.5985,-4.828596
1128,cv-valid-train/sample-023096.mp3,2754.8773897136284,1935.715526178635,4899.2213808257,-442.93683,44.662094,-21.258217,45.100418,-7.9645553,-1.7712767,-10.691103,-4.6205,3.032808,-4.044313,-7.9780583,-9.87074,-11.046579,-13.588397,-1.7637053,-4.7932005,-5.8566136,-6.2736025,-0.14401732,-6.855904
1129,cv-valid-train/sample-023105.mp3,2472.1779620150696,1918.7841278013866,4547.048715444712,-562.6986,45.288677,-1.5291196,1.6652652,-1.9992722,-2.8230357,-12.440066,-5.9224133,0.06507215,-3.8776348,-5.3408766,-5.655236,-1.3242959,-0.2981608,-0.9247373,-4.4647865,-1.0940019,1.3816904,-2.5375433,-1.6079082
1130,cv-valid-train/sample-023190.mp3,1640.4709853699117,2018.7978561473399,3293.172679227941,-519.1845,126.83361,15.799942,27.696527,10.571238,5.477589,-1.103203,-0.5543396,1.5293998,3.393597,-6.956929,-0.4627593,-2.9266498,0.87890047,-6.5067787,-3.3077476,-3.6326704,-1.887524,-5.7085805,-2.292331
1131,cv-valid-train/sample-023200.mp3,2727.6162397424523,1880.122065029384,4557.764331714527,-533.0499,88.8801,-10.138846,5.974411,-10.790346,0.21050407,-17.962095,-1.2294143,-23.026224,-1.6757605,-13.55557,-10.336835,-4.0370655,-3.9325495,4.777671,-4.1957474,-9.910197,0.23455496,-4.758322,-4.980264
1132,cv-valid-train/sample-023331.mp3,2545.888670931363,2276.4654799832606,4761.639404296875,-318.51733,92.925545,-21.349615,-18.597298,-11.473229,16.264297,-14.593413,-9.9877615,-16.641483,2.9240613,-9.844855,-2.2665758,-10.619673,4.0450006,-10.883931,0.061806113,-10.002017,-3.1904266,-9.322057,1.7227346
1133,cv-valid-train/sample-023383.mp3,1710.420920174797,1685.9167345902833,3231.78025886194,-318.88535,137.23357,-4.4956017,10.584888,9.660442,-0.012878418,-18.685492,-16.64312,2.114816,-2.5608552,-18.207674,3.7167108,-1.9035264,-1.5147358,2.2011704,-0.029407877,-6.5922923,-1.5267938,-9.513999,-7.746948
1134,cv-valid-train/sample-023539.mp3,4280.822799177882,2399.563367964811,6868.680857884065,-417.97418,8.64403,3.0045,8.067215,-2.13717,-10.675938,-12.135029,2.7245162,-4.378175,-1.8609838,-9.1109,0.2872078,-8.304561,2.1795633,-16.444918,-1.552442,-7.070502,-3.9651744,-14.219539,-1.395894
1135,cv-valid-train/sample-023607.mp3,1898.3109197567487,1494.055640918849,3395.0056717385373,-385.51535,84.1062,-17.821127,26.244608,-13.890885,12.330678,-13.621208,-12.964928,-5.8799586,-7.480553,-12.188498,-17.260956,-6.1525407,0.25711256,-2.534802,-9.118207,2.0047994,-4.521676,-4.4971395,-4.022376
1136,cv-valid-train/sample-023670.mp3,1557.404794930533,1427.835057430369,2596.210854740466,-403.43863,107.60312,5.5703425,2.2899344,-11.424012,-6.3957267,-16.72199,-7.5179486,-14.818108,-0.5104727,-6.687359,-16.040222,-11.435619,-5.7779355,6.0156736,-9.420781,-1.087663,-1.5775301,-6.3739552,-8.575722
1137,cv-valid-train/sample-023738.mp3,2105.915557376273,2210.2522521658243,4245.15380859375,-405.61862,94.92334,-2.808646,8.8457775,9.595077,14.922134,-2.237392,6.4346824,-8.465349,-5.443703,-17.856977,3.5356872,-11.728999,1.702317,-7.2497673,-5.274031,-9.921216,-7.024115,-7.673348,-2.505383
1138,cv-valid-train/sample-023886.mp3,1545.7540681205305,1989.7056953675908,3097.2323479259467,-517.86316,131.29303,15.276023,23.99662,9.769333,7.9301915,0.63767356,-0.74885476,1.1612415,2.5104837,-5.4320045,-1.3714955,-4.09848,1.5933583,-6.693889,-4.442184,-3.8335848,-2.1033728,-5.689155,-3.6729586
1139,cv-valid-train/sample-023889.mp3,3193.5158410349395,2531.076295521681,5849.083893993369,-255.84767,61.56989,1.9081427,10.976759,1.814142,-1.0032586,-9.754565,-3.3500133,-12.692716,1.5173762,-16.570784,0.67573047,-10.046627,-0.45635924,-8.3559885,-3.6537929,-10.867407,-0.43073812,-10.39797,-4.446461
1140,cv-valid-train/sample-024286.mp3,2847.4748643767216,2559.4963802930465,5915.52978515625,-490.31717,73.56553,-6.8008604,15.784077,-9.820079,-0.44582072,-17.078215,-5.1254773,-20.250938,-2.1824071,-11.381396,-13.119568,-17.141602,-3.3735328,-10.158587,-3.7501295,-11.861965,-4.2595944,-11.071833,-2.2499604
1141,cv-valid-train/sample-024435.mp3,2544.6119531877416,1981.3331634056665,4712.870304313248,-471.10953,80.91979,5.1843085,33.892544,-30.39688,7.192339,-11.797421,21.772806,-19.997738,0.8487759,-13.388201,-13.987021,-1.9494002,-15.32909,4.3404126,-14.284259,2.1404564,-8.086613,-6.1741214,-8.201245
1142,cv-valid-train/sample-024459.mp3,2329.8800054811445,1892.8745409688636,4073.715508643617,-419.955,92.1428,4.758749,38.30664,-16.43443,11.272174,-13.133689,-4.083767,-3.224741,-5.4963713,-8.016368,-3.366485,-14.156329,5.869814,-8.808207,-2.5671637,-8.548152,2.249645,-8.397076,-7.5884047
1143,cv-valid-train/sample-024947.mp3,2157.7945705483544,2223.3163529729413,4390.61485234566,-429.79266,89.70937,7.335549,15.188243,17.531778,16.804878,2.2061064,4.9668427,-12.437916,-4.4223676,-13.440008,-0.37005037,-11.933295,0.77140003,-4.710936,-6.1918964,-9.972305,-6.6734657,-7.2047715,-3.31285
1144,cv-valid-train/sample-024988.mp3,2184.0937756269846,1794.0528797498002,4056.317138671875,-371.8263,82.27948,-13.262978,41.75455,-6.4003115,-1.3052845,-22.134014,-12.568282,-9.329492,-11.560076,-7.3773727,-15.195529,-4.9484997,-0.8272599,-6.2739058,-10.543572,-3.8110313,-5.954558,-2.898397,-4.4430737
1145,cv-valid-train/sample-025640.mp3,1859.3235481688405,1837.3695347904609,3832.394733834774,-345.2675,76.44753,-11.648372,11.254564,-8.471666,-12.207921,-15.2201605,-3.348477,0.46462494,-4.703859,-3.8712847,-2.3730562,-14.540363,-8.599521,0.41531965,-3.2247405,-2.32817,-1.7916466,-4.743193,-4.082161
1146,cv-valid-train/sample-025688.mp3,2631.6580400915363,2224.681886011068,4830.386851917614,-341.45596,100.347786,-15.091757,-32.428303,-8.388235,19.71578,-21.983376,-5.386315,-16.80609,7.4338923,-10.765753,-6.963383,-12.647845,3.6410215,-10.104668,-3.1242614,-12.477795,1.0561527,-11.597322,-0.5200704
1147,cv-valid-train/sample-025740.mp3,2149.6724574042337,1987.634241983469,4423.656584087171,-328.75845,62.847736,-14.63135,12.627258,-6.936839,-6.126832,-8.284077,-3.2226613,-3.266018,-3.1541777,-4.7816653,-1.587146,-5.150819,-8.20717,-7.4974513,-2.7288404,-4.666744,-2.0805006,1.2686483,-2.0593936
1148,cv-valid-train/sample-025883.mp3,2523.82886153787,2203.604519251679,4777.444786658654,-238.5595,82.43334,-17.00757,16.477037,-10.115478,-10.917295,-10.663899,-15.783907,-5.5803246,5.957775,-15.5048,1.3046207,-11.667816,-1.2466872,-9.302469,-4.557491,-14.423504,-4.2026367,-8.469739,-2.3938384
1149,cv-valid-train/sample-025949.mp3,3250.9781997689306,2819.988170684624,6581.025390625,-422.62344,47.231453,2.6596034,34.128914,13.231063,1.4006882,5.2411704,8.018309,0.100395486,7.3310466,-2.2717748,6.785517,-0.08297263,4.947045,-3.735232,4.4339905,-7.4144855,7.273736,-8.2584505,4.775263
1150,cv-valid-train/sample-025960.mp3,2689.4533620589127,2455.5332654204617,5340.73681640625,-486.72025,78.58724,13.627471,6.9229884,-6.560303,-7.1203156,-19.458857,-11.888122,-20.014679,-9.853479,-9.035815,-11.290041,-10.951696,1.1764964,-9.319037,-12.4005995,-9.893897,-4.807166,-12.2111,-8.956292
